Brand,id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,coordinates
1,1.31E+18,Mon Sep 14 20:05:06 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","The question is…

Android or IOS? 😅
Let us know what side you’re on in the comments…

@TelegraphTech… https://t.co/5MDX50l74H",The question isAndroid IOS Let us know side youre comments,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,MactoLifeLtd,FALSE,,TelegraphTech,"London, England",
1,1.31E+18,Mon Sep 14 20:01:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsung Galaxy Buds Live review - Unique design with perfect fit, finally! https://t.co/Yvcnu55as8 #gogitech… https://t.co/zNeeG2KtrM",Samsung Galaxy Buds Live review Unique design perfect fit finally,"Sentiment(polarity=0.3822727272727272, subjectivity=0.78)",0.382272727,0.78,en,0,0,Contests4Gamers,FALSE,gogitech,,,
1,1.31E+18,Mon Sep 14 20:01:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsung Galaxy Buds Live review - Unique design with perfect fit, finally! https://t.co/AWh01PB0hN #gogitech… https://t.co/AWG0RFvPaP",Samsung Galaxy Buds Live review Unique design perfect fit finally,"Sentiment(polarity=0.3822727272727272, subjectivity=0.78)",0.382272727,0.78,en,0,0,pivot69,FALSE,gogitech,,,
1,1.31E+18,Mon Sep 14 20:01:12 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Save $100 on Samsung Galaxy Unlocked Phones Plus Free Shipping! 
https://t.co/XtVDdAEF0c          

#Samsung… https://t.co/p8XtgcOEd6",Save 100 Samsung Galaxy Unlocked Phones Plus Free Shipping,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,1,fantasy_global,FALSE,Samsung,,,
1,1.31E+18,Mon Sep 14 19:57:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Check out Samsung's new products!
https://t.co/1piXDilNfi      

#Samsung
#Smartphones 
#Accessories 
#AUDIO",Check Samsung 's new products,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,en,0,1,fantasy_global,FALSE,"Samsung, Smartphones, Accessories, AUDIO",,,
1,1.31E+18,Mon Sep 14 19:54:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia #SamsungBudsLive 
#SamsungBud lasts for upto 21 hours.
#Samsung #ContestAlert https://t.co/915cTeOTk5",lasts upto hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,notoriousalwayz,FALSE,"SamsungBudsLive, SamsungBud, Samsung, ContestAlert",SamsungIndia,,
1,1.31E+18,Mon Sep 14 19:54:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsung Galaxy Buds Live review - Unique design with perfect fit, finally! https://t.co/gVvW6Nb5nP #gogitech… https://t.co/a92i17AOHW",Samsung Galaxy Buds Live review Unique design perfect fit finally,"Sentiment(polarity=0.3822727272727272, subjectivity=0.78)",0.382272727,0.78,en,0,0,AshokRithika26,FALSE,gogitech,,,
1,1.31E+18,Mon Sep 14 19:51:12 +0000 2020,"<a href=""https://socialrabbitplugin.com/"" rel=""nofollow"">SocialRabbit Plugin</a>","Portable Electric Drying Clothes Hanger

#Iphonecase #Huaweicase #Oneplus #iphone #Nokia #samsung… https://t.co/ahTgxepVoC",Portable Electric Drying Clothes Hanger,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Smartphonest2,FALSE,"Iphonecase, Huaweicase, Oneplus, iphone, Nokia, samsung",,India,
1,1.31E+18,Mon Sep 14 19:50:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Apple I read that your telling all apps that promote #Bitcoin that you will ban them! Well F you I’ll go to… https://t.co/NQ11qNfJeC,I read telling apps promote ban Well F Ill go,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1,en,0,0,Touchtheimage,,Bitcoin,Apple,"Bromley, London",
1,1.31E+18,Mon Sep 14 19:50:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nostalgitech: @darklordoflinux @seb91e It is #Panasonic X700. There are more manufacturers that tried #Symbian such as #Samsung, #Sendo…",It X700 There manufacturers tried,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,pandebaik,,"Panasonic, Symbian, Samsung, Sendo","nostalgitech, darklordoflinux, seb91e",BALI,
1,1.31E+18,Mon Sep 14 19:50:19 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Save $100 on Samsung Galaxy Unlocked Phones Plus Free Shipping! 
https://t.co/XtVDdAEF0c           

#Samsung
#SamsungPhone",Save 100 Samsung Galaxy Unlocked Phones Plus Free Shipping,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,1,fantasy_global,FALSE,"Samsung, SamsungPhone",,,
1,1.31E+18,Mon Sep 14 19:50:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Samsung: Here comes the #GalaxyUnpacked event dedicated to the #SamsungGalaxy fans around the world https://t.co/TzDq26DXjJ https://t.c…,Here comes event dedicated fans around world,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,287,manikch18364775,FALSE,"GalaxyUnpacked, SamsungGalaxy",Samsung,,
1,1.31E+18,Mon Sep 14 19:43:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Poorvika_Mobile: Unlock Infinite Possibilities with the stunning Dynamic AMOLED 2X folding display on the #GalaxyZFold2.
.
Book Now: ht…",Unlock Infinite Possibilities stunning Dynamic AMOLED X folding display .. Book Now ht,"Sentiment(polarity=0.25, subjectivity=0.5833333333333334)",0.25,0.583333333,en,0,246,RAGHAVE52920062,,GalaxyZFold2,Poorvika_Mobile,,
1,1.31E+18,Mon Sep 14 19:43:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @gogiinc: Is it a SmartPhone, is it a Desktop? It's Samsung galaxy Note 20 Ultra! (Surprise) #GalaxyNote20  #Samsung #GalaxyNote20Ultra…",Is SmartPhone Desktop It 's Samsung galaxy Note Ultra Surprise,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,887,OmarMadder,,"GalaxyNote20, Samsung, GalaxyNote20Ultra",gogiinc,België,
1,1.31E+18,Mon Sep 14 19:41:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/Bcou8Z5zfM",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,cutiepriya0,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25",,
1,1.31E+18,Mon Sep 14 19:40:36 +0000 2020,"<a href=""http://www.DynamicTweets.com"" rel=""nofollow"">Dynamic Tweets</a>",https://t.co/492MwrSyny Want more than just a #cute phone case for phone protection ?  Shop Now #iphone  #samsung #cellular,Want phone case phone protection Shop Now,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,savabundle,FALSE,"cute, iphone, samsung, cellular",,Global,
1,1.31E+18,Mon Sep 14 19:39:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SamsungIndia: Make the most of your work and play with the new #GalaxyNote20 series. Are you ready to #WFN - Work from Note? Own at ₹63…,Make work play new series Are ready Work Note Own,"Sentiment(polarity=0.3121212121212121, subjectivity=0.6515151515151515)",0.312121212,0.651515152,en,0,16,Ankurkiller23,,"GalaxyNote20, WFN",SamsungIndia,,
1,1.31E+18,Mon Sep 14 19:39:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Samsung: Here comes the #GalaxyUnpacked event dedicated to the #SamsungGalaxy fans around the world https://t.co/TzDq26DXjJ https://t.c…,Here comes event dedicated fans around world,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,287,MsShah666,FALSE,"GalaxyUnpacked, SamsungGalaxy",Samsung,"Mau, India",
1,1.31E+18,Mon Sep 14 19:39:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212… https://t.co/RWBr1R4yIz",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,kgarg25,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212",,
1,1.31E+18,Mon Sep 14 19:36:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Ans :  21 Hours 

#GalaxyBudsLive 
#Samsung 
@SamsungIndia 

Join 
@satyapaljain_86 
@BhavikaRajaswan… https://t.co/PHiEse89U0",Ans Hours Join,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,0,BSaiKri70751905,,"GalaxyBudsLive, Samsung","SamsungIndia, SamsungIndia, satyapaljain_86, BhavikaRajaswan","Karimnagar, India",
1,1.31E+18,Mon Sep 14 19:36:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @finet_mobile: The Phone that is crafted to change the shape of the future is now available on Pre-order!!

Samsung Galaxy Z Fold 2.

Pr…",The Phone crafted change shape future available Pre-order Samsung Galaxy Z Fold .Pr,"Sentiment(polarity=0.2, subjectivity=0.2625)",0.2,0.2625,en,0,1,femac_joy,,,finet_mobile,,
1,1.31E+18,Mon Sep 14 19:35:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@kgarg25 
@cutiepriya0… https://t.co/3HKGFyFeTz",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,vimlesh_321,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, kgarg25, cutiepriya0",,
1,1.31E+18,Mon Sep 14 19:34:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ygofficialblink: Hi #BLINKs! Have you listened to our #EraofLIVE Spotify playlist yet? It features artists collabs that we love!❤️ 

▶️…",Hi Have listened Spotify playlist yet It features artists collabs love,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,0,8496,bb_foreva,,"BLINKs, EraofLIVE",ygofficialblink,"Meghalaya, India she/her",
1,1.31E+18,Mon Sep 14 19:33:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@kgarg25 
@cutiepriya0… https://t.co/TduabKEs1H",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Shilpi_1212,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, kgarg25, cutiepriya0",,
1,1.31E+18,Mon Sep 14 19:32:52 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Galaxy S20+ Is Back To Its Lowest Price Ever https://t.co/RlKNnscmQU #samsung #android,The Galaxy S20+ Is Back To Its Lowest Price Ever,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,3,0,Androidheadline,FALSE,"samsung, android",,"Los Angeles, CA",
1,1.31E+18,Mon Sep 14 19:32:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Samsung: Here comes the #GalaxyUnpacked event dedicated to the #SamsungGalaxy fans around the world https://t.co/TzDq26DXjJ https://t.c…,Here comes event dedicated fans around world,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,287,JyotiGa28016359,FALSE,"GalaxyUnpacked, SamsungGalaxy",Samsung,,
1,1.31E+18,Mon Sep 14 19:32:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia @SamsungIndia

Battery of buds live lasts for up to 2️⃣1️⃣ Hrs

#GalaxyBudsLive
#Samsung… https://t.co/eouS31ThDa",buds live lasts Hrs,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.136363636,0.5,en,0,0,PranabAgarwal2,,"GalaxyBudsLive, Samsung","SamsungIndia, SamsungIndia",,
1,1.31E+18,Mon Sep 14 19:31:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anyone else having problem playing videos since the latest #samsung update?,Anyone else problem playing videos since latest update,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,0,0,Clive_Kar,,samsung,,,
1,1.31E+18,Mon Sep 14 19:30:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Sapna767: @SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@yashgandhi66
@Shilpi_1212 
@kgarg2…",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,yashgandhi66,,"GalaxyBudsLive, ContestAlert, Samsung","Sapna767, SamsungIndia, SamsungIndia, yashgandhi66, Shilpi_1212",,
1,1.31E+18,Mon Sep 14 19:29:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/d3vscHCy7i",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Abhishek5292,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25",,
1,1.31E+18,Mon Sep 14 19:29:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @stufflistings: Samsung Galaxy S20 FE images live on TENAA.
https://t.co/GbJTa7fsG9
#Samsung #SamsungGalaxyS20FE https://t.co/vtH5EFIvYv",Samsung Galaxy S20 FE images live TENAA,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.136363636,0.5,en,0,40,L_saipavan,FALSE,"Samsung, SamsungGalaxyS20FE",stufflistings,"Hyderabad, India",
1,1.31E+18,Mon Sep 14 19:29:11 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/G36yrwYE6P",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,rubyy_321,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25",,
1,1.31E+18,Mon Sep 14 19:28:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ruthless_Cold: #Samsung anyway 💁😂 https://t.co/Uu82rYQOvo,anyway,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,Scout_Captain_,FALSE,Samsung,Ruthless_Cold,,
1,1.31E+18,Mon Sep 14 19:28:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/Sv7z39RRW3",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Deepakk_321,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25",,
1,1.31E+18,Mon Sep 14 19:28:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Phone that is crafted to change the shape of the future is now available on Pre-order!!

Samsung Galaxy Z Fold… https://t.co/tfVQGxlNv0",The Phone crafted change shape future available Pre-order Samsung Galaxy Z Fold,"Sentiment(polarity=0.2, subjectivity=0.2625)",0.2,0.2625,en,1,1,finet_mobile,FALSE,,,"Lagos, Nigeria",
1,1.31E+18,Mon Sep 14 19:28:12 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Poorvika_Mobile: Unlock Infinite Possibilities with the stunning Dynamic AMOLED 2X folding display on the #GalaxyZFold2.
.
Book Now: ht…",Unlock Infinite Possibilities stunning Dynamic AMOLED X folding display .. Book Now ht,"Sentiment(polarity=0.25, subjectivity=0.5833333333333334)",0.25,0.583333333,en,0,246,THAMEEN40726536,,GalaxyZFold2,Poorvika_Mobile,,
1,1.31E+18,Mon Sep 14 19:27:28 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/oILe6J5so1",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Shivam_4063,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25",,
1,1.31E+18,Mon Sep 14 19:26:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Samsung anyway 💁😂 https://t.co/Uu82rYQOvo,anyway,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,3,1,Ruthless_Cold,FALSE,Samsung,,Kingdom of Warmongers,
1,1.31E+18,Mon Sep 14 19:26:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/6Rlh4dwb5V",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,AggyGaurav,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25","New Delhi, India",
1,1.31E+18,Mon Sep 14 19:25:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/qTnViuBMiy",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,AggyGaurav,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25","New Delhi, India",
1,1.31E+18,Mon Sep 14 19:25:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/lENhTB8fA6",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,skk741,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25",,
1,1.31E+18,Mon Sep 14 19:24:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21hrs battery life thanks to better and more powerful inbuilt charging case
#GalaxyBudsLive… https://t.co/PgepQeqFEv",Upto hrs battery life thanks better powerful inbuilt charging case,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5666666666666667)",0.333333333,0.566666667,en,0,0,nikhilcoool06,FALSE,GalaxyBudsLive,SamsungIndia,India,
1,1.31E+18,Mon Sep 14 19:24:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@Shilpi_1212 
@kgarg25… https://t.co/mfzBwUsA7F",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,skk741,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, Shilpi_1212, kgarg25",,
1,1.31E+18,Mon Sep 14 19:23:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Game/  Streaming TV 
#Samsung 
@SamsungDE https://t.co/97xQeSWZ8d",Game/ Streaming TV,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,orth_nina,FALSE,Samsung,SamsungDE,Höchst im Odenwald,
1,1.31E+18,Mon Sep 14 19:23:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@yashgandhi66… https://t.co/GtCClhjfVU",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,1,Sapna767,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, yashgandhi66",Meerut,
1,1.31E+18,Mon Sep 14 19:22:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia Upto 21 Hours 

#GalaxyBudsLive
#ContestAlert #Samsung 
@SamsungIndia

Join
@DixitWaghela… https://t.co/rQ2dkO9Lca",Upto Hours,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Sappy786,FALSE,"GalaxyBudsLive, ContestAlert, Samsung","SamsungIndia, SamsungIndia, DixitWaghela",delhi,
1,1.31E+18,Mon Sep 14 19:21:54 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SamsungIndia @bokadia_vinita Up to 21 Hrs 

@SamsungIndia 
#GalaxyBudsLive
#samsung 
#samsungcontest

Tagging… https://t.co/Umot7c60cA",Up Hrs,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,2,1,RubyAga9339,,"GalaxyBudsLive, samsung, samsungcontest","SamsungIndia, bokadia_vinita, SamsungIndia","Kolkata, India",
1,1.31E+18,Mon Sep 14 19:21:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SamsungIndia: Answer in the comments section and stand a chance to win the uber-cool Galaxy Buds Live. T&amp;C apply: https://t.co/sOeFaI8q…,Answer comments section stand chance win uber-cool Galaxy Buds Live T amp C apply,"Sentiment(polarity=0.4681818181818182, subjectivity=0.45)",0.468181818,0.45,en,0,138,nikhilcoool06,FALSE,,SamsungIndia,India,
1,1.31E+18,Mon Sep 14 19:18:34 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Samsung to unveil the Galaxy S20 FE on September 23 at Unpacked Event #GalaxyS20FE #Samsung - https://t.co/5wDz3hPZUL,Samsung unveil Galaxy S20 FE September Unpacked Event,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,0,RPRNANews,FALSE,"GalaxyS20FE, Samsung",,,
1,1.31E+18,Mon Sep 14 19:18:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It pays to be @AARP member! Learn how to switch to AT&amp;T and get $100 credit per line.  Visit our store at Montrose… https://t.co/lnMG0dEfkB,It pays member Learn switch AT amp T get 100 credit per line Visit store Montrose,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,4,1,Cesar_APrto,FALSE,,AARP,"Maryland, USA","[[-77.117844, 39.054885], [-77.117844, 39.054885], [-77.117844, 39.054885], [-77.117844, 39.054885]]"
1,1.31E+18,Mon Sep 14 19:09:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Nvidia to buy #ARM.... Looking at #Qualcomm #Apple #Samsung Now....!!,buy .... Looking Now ....,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Lozil,,"Nvidia, ARM, Qualcomm, Apple, Samsung",,"Bengaluru, India",
1,1.31E+18,Mon Sep 14 19:08:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I came to tweeter for the first time after buying samsung Galaxy M31 #Samsung #SamsungGalaxy,I came tweeter first time buying samsung Galaxy M31,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,en,1,0,Prosenj27297173,,"Samsung, SamsungGalaxy",,,
1,1.31E+18,Mon Sep 14 19:08:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Save $100 on a Samsung HW-MS750 Sound+ Premium Soundbar. Reg. $699.99. Plus free shipping! 
https://t.co/9bRLtn7pO7… https://t.co/UBTVQAFRrr",Save 100 Samsung HW-MS750 Sound+ Premium Soundbar Reg 699.99 Plus free shipping,"Sentiment(polarity=0.4, subjectivity=0.6000000000000001)",0.4,0.6,en,0,1,fantasy_global,FALSE,,,,
1,1.31E+18,Mon Sep 14 19:04:56 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SamsungIndia: The next chapter of mobile is here. Pre-order the #GalaxyZFold2 5G now. EMI starting ₹12499*. https://t.co/WBpyHZnlfo
T&amp;C…",The next chapter mobile Pre-order G EMI starting,"Sentiment(polarity=0.0, subjectivity=0.05)",0,0.05,en,0,434,Creativee007,FALSE,GalaxyZFold2,SamsungIndia,India,
1,1.31E+18,Mon Sep 14 19:02:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsung Galaxy Buds Live review - Unique design with perfect fit, finally! https://t.co/HSHRP0hsfU #gogitech… https://t.co/mCWF6IcpVD",Samsung Galaxy Buds Live review Unique design perfect fit finally,"Sentiment(polarity=0.3822727272727272, subjectivity=0.78)",0.382272727,0.78,en,0,0,ShitalGawade1,FALSE,gogitech,,,
1,1.31E+18,Mon Sep 14 19:01:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SamsungIndia: Enjoy the goodness of freshly-dried fruits with the Samsung Smart Oven. Its Fruit Dry feature lets you dry fruits in minu…,Enjoy goodness freshly-dried fruits Samsung Smart Oven Its Fruit Dry feature lets dry fruits minu,"Sentiment(polarity=0.12023809523809526, subjectivity=0.5857142857142857)",0.120238095,0.585714286,en,0,25,tanya_motwani,,,SamsungIndia,India,
